Date,Product_Name,Category,Quantity_Sold,Selling_Price,Cost_Price,Total_Sales_Value,Promotion_Type,Discount_Percentage,Start_Date,End_Date,HSN_Code,GST_Percentage
13-04-2024,Western Belt,Belts,6,2319.74,1052.22,13874.46,No Promotion,0,13-04-2024,15-04-2024,42033000,18
13-04-2024,Sports Sunglasses,Sunglasses,4,2089.24,2457.53,8205.56,Clearance Sale,50,13-04-2024,17-04-2024,90041000,12
13-04-2024,Hair Clip Set,Hair Accessories,3,451.16,414.68,1340.1,Clearance Sale,40,13-04-2024,17-04-2024,96151900,18
13-04-2024,Pearl Necklace,Jewelry,8,3730.99,2427.28,30156.64,No Promotion,0,13-04-2024,15-04-2024,71131100,3
13-04-2024,Silver Bracelet,Jewelry,3,2818.09,2309.92,8473.71,Seasonal Offer,16,13-04-2024,16-04-2024,71131100,3
13-04-2024,Headband,Hair Accessories,1,832.12,507.59,834.61,No Promotion,0,13-04-2024,19-04-2024,96151900,18
13-04-2024,Hair Pin Set,Hair Accessories,3,546.99,339.66,1667.79,Seasonal Offer,20,13-04-2024,16-04-2024,96151900,18
13-04-2024,Statement Necklace,Jewelry,5,1801.73,1639.55,8871.7,Festival Sale,28,13-04-2024,20-04-2024,71131100,3
13-04-2024,Aviator Sunglasses,Sunglasses,4,1767.28,1367.55,7102.8,Flash Sale,39,13-04-2024,17-04-2024,90041000,12
13-04-2024,Analog Watch,Watches,3,5804.07,2766.85,17416.2,No Promotion,0,13-04-2024,14-04-2024,91021100,18
13-04-2024,Hair Clip Set,Hair Accessories,4,894.81,694.72,3609.36,Seasonal Offer,11,13-04-2024,19-04-2024,96151900,18
13-04-2024,Aviator Sunglasses,Sunglasses,10,1861.34,2482.45,18875.9,Clearance Sale,60,13-04-2024,18-04-2024,90041000,12
13-04-2024,Turban,Hair Accessories,4,763.2,559.39,3004.48,Seasonal Offer,10,13-04-2024,20-04-2024,96151900,18
13-04-2024,Dress Watch,Watches,2,9733.69,5598.04,19834.4,No Promotion,0,13-04-2024,18-04-2024,91021100,18
13-04-2024,Printed Scarf,Scarves,3,1399.95,1267.68,4216.74,Clearance Sale,42,13-04-2024,15-04-2024,62143000,12
13-04-2024,Silver Bracelet,Jewelry,2,4437.41,2435.91,8793.68,No Promotion,0,13-04-2024,17-04-2024,71131100,3
13-04-2024,Cat Eye Sunglasses,Sunglasses,9,3044.92,2351.81,27615.42,Festival Sale,18,13-04-2024,18-04-2024,90041000,12
13-04-2024,Leather Belt,Belts,1,959.97,610.73,962.05,No Promotion,0,13-04-2024,18-04-2024,42033000,18
15-04-2024,Cat Eye Sunglasses,Sunglasses,1,2121.04,1369.58,2115.58,Festival Sale,28,15-04-2024,20-04-2024,90041000,12
15-04-2024,Cotton Scarf,Scarves,3,1374.41,958.15,4043.16,Festival Sale,33,15-04-2024,19-04-2024,62143000,12
15-04-2024,Printed Scarf,Scarves,3,1850.38,1370.48,5494.38,Festival Sale,31,15-04-2024,16-04-2024,62143000,12
15-04-2024,Winter Wool Scarf,Scarves,5,1264.09,1312.55,6204.5,Festival Sale,34,15-04-2024,19-04-2024,62143000,12
15-04-2024,Leather Tote Bag,Handbags,6,3563.35,2736.11,21216.18,Festival Sale,22,15-04-2024,16-04-2024,42022290,18
15-04-2024,Dress Watch,Watches,7,3183.93,2273.32,22495.34,Festival Sale,26,15-04-2024,17-04-2024,91021100,18
15-04-2024,Western Belt,Belts,2,2051.85,1731.23,4138.88,Festival Sale,24,15-04-2024,17-04-2024,42033000,18
15-04-2024,Scrunchie Pack,Hair Accessories,3,357.28,246.57,1058.19,Festival Sale,22,15-04-2024,22-04-2024,96151900,18
15-04-2024,Clutch Purse,Handbags,4,4388.1,3412.36,17603.28,Festival Sale,24,15-04-2024,20-04-2024,42022290,18
15-04-2024,Leather Tote Bag,Handbags,2,5265.79,4797.25,10586.54,Festival Sale,34,15-04-2024,21-04-2024,42022290,18
15-04-2024,Silk Scarf,Scarves,4,865.14,511.39,3400.04,Festival Sale,20,15-04-2024,20-04-2024,62143000,12
15-04-2024,Round Frame,Sunglasses,1,1813.19,1751.06,1849.19,Festival Sale,30,15-04-2024,17-04-2024,90041000,12
15-04-2024,Pashmina Shawl,Scarves,3,780.43,744.53,2338.95,Festival Sale,31,15-04-2024,22-04-2024,62143000,12
15-04-2024,Oversized Sunglasses,Sunglasses,3,3700.8,2491.77,10981.56,Festival Sale,20,15-04-2024,21-04-2024,90041000,12
15-04-2024,Turban,Hair Accessories,4,370.01,292.49,1466.2,Festival Sale,32,15-04-2024,16-04-2024,96151900,18
15-04-2024,Waist Belt,Belts,4,1507.25,929.05,6061.12,Festival Sale,21,15-04-2024,18-04-2024,42033000,18
15-04-2024,Leather Belt,Belts,4,2033.02,1628.41,8120.52,Festival Sale,24,15-04-2024,19-04-2024,42033000,18
15-04-2024,Round Frame,Sunglasses,4,1532.06,1111.8,6251.88,Festival Sale,25,15-04-2024,19-04-2024,90041000,12
15-04-2024,Leather Belt,Belts,1,2068.56,1553.06,2065.68,Festival Sale,25,15-04-2024,18-04-2024,42033000,18
15-04-2024,Statement Necklace,Jewelry,3,2854.57,1863.5,8532.84,Festival Sale,27,15-04-2024,18-04-2024,71131100,3
15-04-2024,Silk Scarf,Scarves,6,1059.43,798.49,6262.68,Festival Sale,34,15-04-2024,19-04-2024,62143000,12
15-04-2024,Leather Belt,Belts,2,1841.98,1496.28,3727.08,Festival Sale,24,15-04-2024,21-04-2024,42033000,18
15-04-2024,Chain Belt,Belts,3,1727.87,1267.58,5117.07,Festival Sale,31,15-04-2024,18-04-2024,42033000,18
15-04-2024,Aviator Sunglasses,Sunglasses,3,3214.55,2169.43,9560.25,Festival Sale,33,15-04-2024,16-04-2024,90041000,12
16-04-2024,Backpack Purse,Handbags,6,4405.24,4013.81,26257.08,Festival Sale,28,16-04-2024,22-04-2024,42022290,18
16-04-2024,Scrunchie Pack,Hair Accessories,4,479.36,409.29,1925.56,Festival Sale,21,16-04-2024,23-04-2024,96151900,18
16-04-2024,Gold Plated Earrings,Jewelry,3,1867.13,1332.91,5631.24,Festival Sale,21,16-04-2024,23-04-2024,71131100,3
16-04-2024,Round Frame,Sunglasses,4,1372.74,935.24,5446.68,Festival Sale,22,16-04-2024,17-04-2024,90041000,12
16-04-2024,Leather Tote Bag,Handbags,5,5628.06,3935.21,27599.1,Festival Sale,33,16-04-2024,23-04-2024,42022290,18
16-04-2024,Oversized Sunglasses,Sunglasses,3,1794.45,1128.6,5403.81,Festival Sale,21,16-04-2024,23-04-2024,90041000,12
16-04-2024,Silk Scarf,Scarves,1,1460.94,1223.51,1436.88,Festival Sale,29,16-04-2024,18-04-2024,62143000,12
16-04-2024,Aviator Sunglasses,Sunglasses,1,1580.25,1000.3,1574.8,Festival Sale,24,16-04-2024,21-04-2024,90041000,12
16-04-2024,Scrunchie Pack,Hair Accessories,6,775.41,696.03,4584.96,Festival Sale,27,16-04-2024,21-04-2024,96151900,18
16-04-2024,Crossbody Bag,Handbags,4,1743.79,1360.71,7054.96,Festival Sale,30,16-04-2024,17-04-2024,42022290,18
16-04-2024,Scrunchie Pack,Hair Accessories,1,1191.48,770.46,1179.11,Festival Sale,22,16-04-2024,21-04-2024,96151900,18
17-04-2024,Backpack Purse,Handbags,2,3588.95,3094.57,7083,Festival Sale,33,17-04-2024,18-04-2024,42022290,18
17-04-2024,Hair Clip Set,Hair Accessories,5,447.76,311.61,2209.45,Festival Sale,23,17-04-2024,22-04-2024,96151900,18
17-04-2024,Chain Belt,Belts,3,1725.09,1152.63,5117.01,Festival Sale,31,17-04-2024,23-04-2024,42033000,18
17-04-2024,Shoulder Bag,Handbags,4,1540.23,1524.3,6209.56,Festival Sale,29,17-04-2024,22-04-2024,42022290,18
17-04-2024,Cat Eye Sunglasses,Sunglasses,4,1047.86,930.92,4187.76,Festival Sale,25,17-04-2024,22-04-2024,90041000,12
17-04-2024,Silk Scarf,Scarves,6,1997.83,1459.85,12083.82,Festival Sale,24,17-04-2024,24-04-2024,62143000,12
17-04-2024,Aviator Sunglasses,Sunglasses,1,1330.21,1092.33,1338.62,Festival Sale,24,17-04-2024,24-04-2024,90041000,12
17-04-2024,Statement Necklace,Jewelry,7,2974.12,2212.09,20985.72,Festival Sale,27,17-04-2024,23-04-2024,71131100,3
17-04-2024,Printed Scarf,Scarves,3,1870.52,1389.4,5660.4,Festival Sale,31,17-04-2024,19-04-2024,62143000,12
17-04-2024,Backpack Purse,Handbags,4,4607.63,3216.8,18289.04,Festival Sale,26,17-04-2024,19-04-2024,42022290,18
17-04-2024,Crossbody Bag,Handbags,4,3127.82,2397.56,12436.52,Festival Sale,20,17-04-2024,21-04-2024,42022290,18
17-04-2024,Oversized Sunglasses,Sunglasses,7,2017.78,1762.1,14293.51,Festival Sale,20,17-04-2024,20-04-2024,90041000,12
17-04-2024,Charm Bracelet,Jewelry,4,4167.52,2887.96,16543.36,Festival Sale,34,17-04-2024,23-04-2024,71131100,3
17-04-2024,Sports Sunglasses,Sunglasses,4,2315.29,1670.13,9339.2,Festival Sale,34,17-04-2024,23-04-2024,90041000,12
17-04-2024,Shoulder Bag,Handbags,4,8149.31,4815.43,32990.88,Festival Sale,22,17-04-2024,23-04-2024,42022290,18
17-04-2024,Cat Eye Sunglasses,Sunglasses,10,2826.12,2469.88,27984.4,Festival Sale,27,17-04-2024,21-04-2024,90041000,12
17-04-2024,Analog Watch,Watches,8,5452.15,3562.06,43857.76,Festival Sale,24,17-04-2024,21-04-2024,91021100,18
18-04-2024,Silver Bracelet,Jewelry,2,1674.68,1358.41,3340.1,Festival Sale,23,18-04-2024,25-04-2024,71131100,3
18-04-2024,Pashmina Shawl,Scarves,6,1418.75,1492.58,8615.82,Festival Sale,33,18-04-2024,23-04-2024,62143000,12
18-04-2024,Turban,Hair Accessories,2,620.44,538.44,1235.26,Festival Sale,32,18-04-2024,25-04-2024,96151900,18
18-04-2024,Silver Bracelet,Jewelry,1,1455.02,1285.88,1472.22,Festival Sale,20,18-04-2024,23-04-2024,71131100,3
18-04-2024,Backpack Purse,Handbags,4,4094.95,2839.25,16601,Festival Sale,26,18-04-2024,25-04-2024,42022290,18
18-04-2024,Charm Bracelet,Jewelry,2,2360.69,1722.79,4742.9,Festival Sale,32,18-04-2024,21-04-2024,71131100,3
18-04-2024,Dress Watch,Watches,3,5224.93,4362.19,15495,Festival Sale,30,18-04-2024,23-04-2024,91021100,18
18-04-2024,Headband,Hair Accessories,3,849.33,664.34,2581.38,Festival Sale,23,18-04-2024,23-04-2024,96151900,18
18-04-2024,Sports Watch,Watches,2,4840.02,4944.96,9830.64,Festival Sale,29,18-04-2024,25-04-2024,91021100,18
18-04-2024,Sports Sunglasses,Sunglasses,1,1422.45,1386.31,1449.61,Festival Sale,34,18-04-2024,22-04-2024,90041000,12
18-04-2024,Round Frame,Sunglasses,4,2805.05,1960.88,11258.04,Festival Sale,28,18-04-2024,21-04-2024,90041000,12
18-04-2024,Aviator Sunglasses,Sunglasses,9,2073.01,1493.51,18821.16,Festival Sale,34,18-04-2024,21-04-2024,90041000,12
18-04-2024,Pearl Necklace,Jewelry,4,1995.45,1391.46,8048.72,Festival Sale,24,18-04-2024,19-04-2024,71131100,3
18-04-2024,Analog Watch,Watches,2,3736.25,2274.4,7331.18,Festival Sale,26,18-04-2024,19-04-2024,91021100,18
18-04-2024,Digital Watch,Watches,2,6708.72,4780.41,13583.64,Festival Sale,32,18-04-2024,22-04-2024,91021100,18
19-04-2024,Leather Tote Bag,Handbags,5,5634.6,3962.82,28219.95,Festival Sale,23,19-04-2024,22-04-2024,42022290,18
19-04-2024,Printed Scarf,Scarves,4,758.43,536.82,2975.84,Festival Sale,32,19-04-2024,20-04-2024,62143000,12
19-04-2024,Leather Tote Bag,Handbags,3,3731.06,3254.79,11407.35,Festival Sale,33,19-04-2024,23-04-2024,42022290,18
19-04-2024,Cotton Scarf,Scarves,6,1538.36,1351.83,9158.1,Festival Sale,26,19-04-2024,26-04-2024,62143000,12
19-04-2024,Pashmina Shawl,Scarves,2,2030.97,1316.11,4083,Festival Sale,27,19-04-2024,20-04-2024,62143000,12
19-04-2024,Turban,Hair Accessories,5,459.65,384.07,2261.5,Festival Sale,30,19-04-2024,21-04-2024,96151900,18
19-04-2024,Clutch Purse,Handbags,5,4138.77,3774.66,20358.4,Festival Sale,26,19-04-2024,22-04-2024,42022290,18
19-04-2024,Sports Sunglasses,Sunglasses,6,1166.47,1062.2,7030.56,Festival Sale,32,19-04-2024,21-04-2024,90041000,12
19-04-2024,Cat Eye Sunglasses,Sunglasses,8,1289.52,1081.29,10432.4,Festival Sale,30,19-04-2024,21-04-2024,90041000,12
19-04-2024,Clutch Purse,Handbags,4,2453.99,2220.43,9844.32,Festival Sale,32,19-04-2024,23-04-2024,42022290,18
20-04-2024,Oversized Sunglasses,Sunglasses,4,2803.92,1858.47,11010.76,Festival Sale,22,20-04-2024,23-04-2024,90041000,12
20-04-2024,Pearl Necklace,Jewelry,5,3525.28,2354.59,17781.9,Festival Sale,20,20-04-2024,21-04-2024,71131100,3
20-04-2024,Charm Bracelet,Jewelry,8,4668.86,2878.42,36645.36,Festival Sale,20,20-04-2024,27-04-2024,71131100,3
20-04-2024,Leather Tote Bag,Handbags,4,4789.43,2910.97,18916.04,Festival Sale,25,20-04-2024,22-04-2024,42022290,18
20-04-2024,Pashmina Shawl,Scarves,5,715.53,501.89,3611.25,Festival Sale,28,20-04-2024,23-04-2024,62143000,12
20-04-2024,Hair Clip Set,Hair Accessories,5,796.68,528.13,3937.55,Festival Sale,23,20-04-2024,27-04-2024,96151900,18
20-04-2024,Leather Tote Bag,Handbags,5,1446.98,1260.09,7367.6,Festival Sale,20,20-04-2024,22-04-2024,42022290,18
20-04-2024,Cat Eye Sunglasses,Sunglasses,6,2970.04,2315.94,17786.04,Festival Sale,25,20-04-2024,23-04-2024,90041000,12
20-04-2024,Round Frame,Sunglasses,5,2955.84,2133.19,14864,Festival Sale,20,20-04-2024,21-04-2024,90041000,12
20-04-2024,Silver Bracelet,Jewelry,5,2357.53,1799.56,11822.2,Festival Sale,31,20-04-2024,27-04-2024,71131100,3
20-04-2024,Headband,Hair Accessories,1,873.24,694.85,874.19,Festival Sale,23,20-04-2024,27-04-2024,96151900,18
20-04-2024,Fabric Belt,Belts,3,2178.66,1287.53,6535.26,Festival Sale,21,20-04-2024,26-04-2024,42033000,18
20-04-2024,Sports Sunglasses,Sunglasses,12,1288.36,1156.74,15364.2,Festival Sale,24,20-04-2024,24-04-2024,90041000,12
20-04-2024,Scrunchie Pack,Hair Accessories,7,694.13,509,4820.97,Festival Sale,26,20-04-2024,24-04-2024,96151900,18
20-04-2024,Cat Eye Sunglasses,Sunglasses,7,1678.28,1497.63,11528.58,Festival Sale,32,20-04-2024,26-04-2024,90041000,12
20-04-2024,Backpack Purse,Handbags,6,5998.03,3772.37,35613.84,Festival Sale,24,20-04-2024,26-04-2024,42022290,18
22-04-2024,Sports Watch,Watches,3,2534.79,2243.78,7547.67,Festival Sale,20,22-04-2024,28-04-2024,91021100,18
22-04-2024,Pashmina Shawl,Scarves,2,1449.88,1369.83,2912.28,Festival Sale,29,22-04-2024,28-04-2024,62143000,12
22-04-2024,Smart Watch,Watches,6,4208.57,3010.53,25643.46,Festival Sale,29,22-04-2024,24-04-2024,91021100,18
22-04-2024,Silver Bracelet,Jewelry,1,2415.56,2002.71,2458.96,Festival Sale,34,22-04-2024,23-04-2024,71131100,3
22-04-2024,Western Belt,Belts,4,1297.59,1072.09,5195,Festival Sale,20,22-04-2024,23-04-2024,42033000,18
22-04-2024,Leather Tote Bag,Handbags,5,6264,4457.77,31110.6,Festival Sale,28,22-04-2024,23-04-2024,42022290,18
22-04-2024,Leather Belt,Belts,1,2121.82,1823.84,2109.15,Festival Sale,26,22-04-2024,25-04-2024,42033000,18
22-04-2024,Pashmina Shawl,Scarves,1,1030.34,845.03,1012.01,Festival Sale,33,22-04-2024,24-04-2024,62143000,12
22-04-2024,Pashmina Shawl,Scarves,3,713.46,473.67,2150.49,Festival Sale,28,22-04-2024,24-04-2024,62143000,12
22-04-2024,Charm Bracelet,Jewelry,3,3382.01,2568.39,10094.43,Festival Sale,25,22-04-2024,25-04-2024,71131100,3
22-04-2024,Dress Watch,Watches,2,5047.02,3589.07,9939.82,Festival Sale,30,22-04-2024,23-04-2024,91021100,18
22-04-2024,Shoulder Bag,Handbags,1,4078.36,3601.56,4094.07,Festival Sale,23,22-04-2024,24-04-2024,42022290,18
22-04-2024,Charm Bracelet,Jewelry,2,2548.49,1946.36,5101.52,Festival Sale,22,22-04-2024,27-04-2024,71131100,3
22-04-2024,Printed Scarf,Scarves,8,937.15,614.47,7372.48,Festival Sale,29,22-04-2024,25-04-2024,62143000,12
22-04-2024,Round Frame,Sunglasses,9,1758.05,1196.6,15790.68,Festival Sale,22,22-04-2024,24-04-2024,90041000,12
22-04-2024,Aviator Sunglasses,Sunglasses,6,1821.55,1335.11,10799.88,Festival Sale,31,22-04-2024,28-04-2024,90041000,12
22-04-2024,Fabric Belt,Belts,5,1786.39,1433.42,8779,Festival Sale,24,22-04-2024,23-04-2024,42033000,18
22-04-2024,Hair Clip Set,Hair Accessories,7,564.28,478.39,3938.76,Festival Sale,27,22-04-2024,27-04-2024,96151900,18
22-04-2024,Sports Watch,Watches,2,7458.7,5214.37,15154.3,Festival Sale,30,22-04-2024,25-04-2024,91021100,18
22-04-2024,Fabric Belt,Belts,2,2485.08,1729.33,4907.02,Festival Sale,32,22-04-2024,25-04-2024,42033000,18
22-04-2024,Scrunchie Pack,Hair Accessories,3,640.85,416.26,1898.43,Festival Sale,25,22-04-2024,24-04-2024,96151900,18
22-04-2024,Shoulder Bag,Handbags,7,1922.83,1347.96,13670.37,Festival Sale,30,22-04-2024,27-04-2024,42022290,18
23-04-2024,Shoulder Bag,Handbags,4,5365.84,3364.04,21422.12,Festival Sale,24,23-04-2024,27-04-2024,42022290,18
23-04-2024,Aviator Sunglasses,Sunglasses,7,2465.95,1637.87,17270.54,Festival Sale,30,23-04-2024,28-04-2024,90041000,12
23-04-2024,Analog Watch,Watches,1,7776.52,4399.16,7670.01,Festival Sale,20,23-04-2024,27-04-2024,91021100,18
23-04-2024,Shoulder Bag,Handbags,2,1985.71,1360.9,4007.54,Festival Sale,21,23-04-2024,30-04-2024,42022290,18
23-04-2024,Cotton Scarf,Scarves,8,1106.67,898.94,8879.52,Festival Sale,30,23-04-2024,26-04-2024,62143000,12
23-04-2024,Oversized Sunglasses,Sunglasses,3,1112.22,950.79,3322.74,Festival Sale,33,23-04-2024,30-04-2024,90041000,12
23-04-2024,Fabric Belt,Belts,4,2036.47,1840.53,8140.28,Festival Sale,29,23-04-2024,30-04-2024,42033000,18
23-04-2024,Analog Watch,Watches,1,5624.64,3592.54,5524.09,Festival Sale,26,23-04-2024,27-04-2024,91021100,18
23-04-2024,Leather Tote Bag,Handbags,1,7681.07,4439.68,7542.1,Festival Sale,21,23-04-2024,25-04-2024,42022290,18
23-04-2024,Silver Bracelet,Jewelry,1,2210.8,1832.04,2248.43,Festival Sale,24,23-04-2024,28-04-2024,71131100,3
23-04-2024,Aviator Sunglasses,Sunglasses,4,2850.47,2448.42,11494.84,Festival Sale,33,23-04-2024,25-04-2024,90041000,12
23-04-2024,Dress Watch,Watches,1,4418.31,3098.94,4507.09,Festival Sale,25,23-04-2024,25-04-2024,91021100,18
23-04-2024,Cat Eye Sunglasses,Sunglasses,3,3097.19,2226.9,9322.2,Festival Sale,29,23-04-2024,29-04-2024,90041000,12
23-04-2024,Printed Scarf,Scarves,1,833.66,701,828.29,Festival Sale,34,23-04-2024,30-04-2024,62143000,12
23-04-2024,Charm Bracelet,Jewelry,6,2247.36,1720.94,13499.64,Festival Sale,26,23-04-2024,24-04-2024,71131100,3
23-04-2024,Headband,Hair Accessories,5,441.02,317.1,2243.95,Festival Sale,21,23-04-2024,30-04-2024,96151900,18
23-04-2024,Scrunchie Pack,Hair Accessories,2,760.29,657.47,1539.3,Festival Sale,22,23-04-2024,27-04-2024,96151900,18
23-04-2024,Statement Necklace,Jewelry,2,4536.78,2934.52,9193.7,Festival Sale,27,23-04-2024,29-04-2024,71131100,3
24-04-2024,Scrunchie Pack,Hair Accessories,4,427.76,309.7,1710.28,Festival Sale,33,24-04-2024,26-04-2024,96151900,18
24-04-2024,Cotton Scarf,Scarves,3,1016.84,771.23,3028.98,Festival Sale,34,24-04-2024,26-04-2024,62143000,12
24-04-2024,Hair Pin Set,Hair Accessories,4,275.25,200.39,1109.16,Festival Sale,34,24-04-2024,26-04-2024,96151900,18
24-04-2024,Silver Bracelet,Jewelry,1,1000.32,888.13,1015.33,Festival Sale,30,24-04-2024,29-04-2024,71131100,3
24-04-2024,Shoulder Bag,Handbags,5,4225.17,4090.19,20876.5,Festival Sale,33,24-04-2024,27-04-2024,42022290,18
24-04-2024,Western Belt,Belts,4,993.77,663.63,3918.92,Festival Sale,23,24-04-2024,25-04-2024,42033000,18
24-04-2024,Hair Clip Set,Hair Accessories,1,841.92,703.51,849.52,Festival Sale,21,24-04-2024,01-05-2024,96151900,18
24-04-2024,Hair Clip Set,Hair Accessories,4,1100.74,664.03,4416.96,Festival Sale,22,24-04-2024,27-04-2024,96151900,18
24-04-2024,Analog Watch,Watches,6,3242.93,2448.52,19788.48,Festival Sale,27,24-04-2024,27-04-2024,91021100,18
24-04-2024,Cotton Scarf,Scarves,1,880.01,721.77,889.7,Festival Sale,26,24-04-2024,25-04-2024,62143000,12
25-04-2024,Printed Scarf,Scarves,4,2238.23,1332.92,8858.32,Festival Sale,23,25-04-2024,26-04-2024,62143000,12
25-04-2024,Shoulder Bag,Handbags,2,5442.72,3566.22,10944.46,Festival Sale,30,25-04-2024,27-04-2024,42022290,18
25-04-2024,Pearl Necklace,Jewelry,2,3200.03,2858.07,6373.38,Festival Sale,28,25-04-2024,29-04-2024,71131100,3
25-04-2024,Sports Watch,Watches,4,4569.2,3510.22,17956.32,Festival Sale,29,25-04-2024,30-04-2024,91021100,18
25-04-2024,Pashmina Shawl,Scarves,5,2026.33,1435.69,10041.8,Festival Sale,31,25-04-2024,02-05-2024,62143000,12
25-04-2024,Analog Watch,Watches,5,5306.21,3480.26,26580.55,Festival Sale,23,25-04-2024,02-05-2024,91021100,18
25-04-2024,Gold Plated Earrings,Jewelry,4,1502.36,1101.6,6041.6,Festival Sale,31,25-04-2024,29-04-2024,71131100,3
25-04-2024,Pashmina Shawl,Scarves,5,749.2,516.44,3792.95,Festival Sale,30,25-04-2024,30-04-2024,62143000,12
25-04-2024,Charm Bracelet,Jewelry,2,1154.51,966.45,2285.6,Festival Sale,30,25-04-2024,26-04-2024,71131100,3
25-04-2024,Scrunchie Pack,Hair Accessories,1,748.96,595.23,760.75,Festival Sale,30,25-04-2024,30-04-2024,96151900,18
25-04-2024,Waist Belt,Belts,3,2404.49,1976.99,7342.29,Festival Sale,23,25-04-2024,26-04-2024,42033000,18
25-04-2024,Sports Watch,Watches,5,4907.32,4262.87,24930.7,Festival Sale,27,25-04-2024,26-04-2024,91021100,18
25-04-2024,Crossbody Bag,Handbags,3,2678.43,1792.94,8118.78,Festival Sale,27,25-04-2024,01-05-2024,42022290,18
26-04-2024,Backpack Purse,Handbags,3,2217.76,1976.14,6619.62,Festival Sale,21,26-04-2024,01-05-2024,42022290,18
26-04-2024,Statement Necklace,Jewelry,5,1816.79,1349.5,8954.55,Festival Sale,31,26-04-2024,29-04-2024,71131100,3
26-04-2024,Smart Watch,Watches,7,2470.9,1698.18,16962.05,Festival Sale,27,26-04-2024,27-04-2024,91021100,18
26-04-2024,Smart Watch,Watches,6,6920.04,5830.18,41139.3,Festival Sale,33,26-04-2024,29-04-2024,91021100,18
26-04-2024,Hair Pin Set,Hair Accessories,6,491.81,451.51,2993.22,Festival Sale,28,26-04-2024,28-04-2024,96151900,18
26-04-2024,Dress Watch,Watches,9,7339.4,5623.89,66647.25,Festival Sale,31,26-04-2024,02-05-2024,91021100,18
26-04-2024,Western Belt,Belts,2,882.4,611.28,1791.16,Festival Sale,32,26-04-2024,28-04-2024,42033000,18
26-04-2024,Gold Plated Earrings,Jewelry,4,2442.21,1931.01,9921.4,Festival Sale,22,26-04-2024,29-04-2024,71131100,3
26-04-2024,Shoulder Bag,Handbags,6,2903.35,2432.51,17373.06,Festival Sale,25,26-04-2024,29-04-2024,42022290,18
26-04-2024,Fabric Belt,Belts,3,2646.2,1692.26,7811.52,Festival Sale,30,26-04-2024,03-05-2024,42033000,18
26-04-2024,Silver Bracelet,Jewelry,5,3512.59,2751.66,17434.4,Festival Sale,27,26-04-2024,27-04-2024,71131100,3
26-04-2024,Gold Plated Earrings,Jewelry,1,1145.18,985.08,1131.57,Festival Sale,33,26-04-2024,28-04-2024,71131100,3
26-04-2024,Silver Bracelet,Jewelry,5,2148.25,1316.99,10737.75,Festival Sale,21,26-04-2024,28-04-2024,71131100,3
26-04-2024,Silver Bracelet,Jewelry,2,1169.24,886.66,2340.8,Festival Sale,29,26-04-2024,27-04-2024,71131100,3
26-04-2024,Scrunchie Pack,Hair Accessories,7,391.57,383.86,2693.88,Festival Sale,30,26-04-2024,03-05-2024,96151900,18
26-04-2024,Dress Watch,Watches,3,5413.45,3417.55,16097.43,Festival Sale,24,26-04-2024,28-04-2024,91021100,18
26-04-2024,Hair Pin Set,Hair Accessories,3,323.52,230.34,972.15,Festival Sale,26,26-04-2024,30-04-2024,96151900,18
26-04-2024,Western Belt,Belts,4,2184.08,1618.54,8795.2,Festival Sale,24,26-04-2024,30-04-2024,42033000,18
26-04-2024,Waist Belt,Belts,4,2013.93,1627.47,8189,Festival Sale,25,26-04-2024,01-05-2024,42033000,18
